"LAT","LON","DISTRICT","STATION","YEAR","January","February","March","April","May","June","July","August","September","October","November","December"
"23.12","88.46","HOOGLY          ","BALAGARH        ",2013,NA,9.52857142857143,NA,40.4,NA,151.8,126.4,NA,99.6521739130435,NA,NA,NA
"23.12","88.46","HOOGLY          ","BALAGARH        ",2014,NA,NA,NA,NA,NA,270.230769230769,246.76,162.577777777778,148.8,NA,NA,NA
"23.12","88.46","HOOGLY          ","BALAGARH        ",2015,NA,NA,NA,NA,NA,155.76,523.365517241379,167.4,303.8,NA,NA,NA
"23.12","88.46","HOOGLY          ","BALAGARH        ",2016,NA,NA,NA,NA,NA,141.714285714286,342.377777777778,472.48275862069,228.4,92.7703703703704,NA,NA
"23.12","88.46","HOOGLY          ","BALAGARH        ",2017,0,0,12.6,28.4,169.6,306.4,437.2,253.9,168.4,166,37.2,NA
"23.12","88.46","HOOGLY          ","BALAGARH        ",2018,0,NA,NA,NA,21.3125,158.896551724138,246.966666666667,215.76,124,NA,NA,NA
"23.12","88.46","HOOGLY          ","BALAGARH        ",2019,NA,NA,NA,NA,NA,74.3478260869565,NA,NA,NA,NA,NA,NA
"23.12","88.46","HOOGLY          ","BALAGARH        ",2020,NA,NA,NA,NA,NA,293.5,NA,NA,NA,NA,NA,NA
"23.13","86.72","PURULIA ","TUSUMA(CWC)     ",1990,NA,NA,NA,NA,NA,NA,505.193103448276,221.489655172414,251.357142857143,249.771428571429,NA,NA
"23.13","86.72","PURULIA ","TUSUMA(CWC)     ",1991,NA,NA,NA,NA,NA,75.2,297.8,307.726666666667,207,78.8285714285714,NA,NA
"23.13","86.72","PURULIA ","TUSUMA(CWC)     ",1992,NA,NA,NA,NA,NA,NA,234.8,NA,288.413793103448,21.7,NA,NA
"23.13","86.72","PURULIA ","TUSUMA(CWC)     ",1993,0,NA,NA,NA,NA,NA,294.738461538462,290.331034482759,461.8,112.2,NA,NA
"23.13","86.72","PURULIA ","TUSUMA(CWC)     ",1994,NA,NA,NA,NA,NA,NA,451,211.2,236.8,118.164705882353,NA,NA
"23.13","86.72","PURULIA ","TUSUMA(CWC)     ",1995,NA,NA,NA,NA,NA,134.25,308,545.4,560.4,153.45,NA,NA
"23.13","86.72","PURULIA ","TUSUMA(CWC)     ",1996,NA,NA,NA,NA,NA,734,250,437,246.6,NA,NA,NA
"23.13","86.72","PURULIA ","TUSUMA(CWC)     ",1997,NA,NA,NA,NA,NA,NA,585.6,281.525925925926,124.8,77.5,NA,NA
"23.13","86.72","PURULIA ","TUSUMA(CWC)     ",1998,NA,NA,NA,NA,NA,143.6,203.8,224.118518518519,240.72,NA,NA,NA
"23.13","86.72","PURULIA ","TUSUMA(CWC)     ",1999,NA,NA,NA,NA,NA,179.8,228.78,210.2,340.2,178,NA,NA
"23.13","86.72","PURULIA ","TUSUMA(CWC)     ",2000,NA,NA,NA,NA,NA,255.142857142857,173.6,177.2,294.4,NA,NA,NA
"23.13","86.72","PURULIA ","TUSUMA(CWC)     ",2001,NA,NA,NA,NA,NA,230.16,344.6,250.2,156.6,NA,NA,NA
"23.13","86.72","PURULIA ","TUSUMA(CWC)     ",2002,NA,NA,NA,NA,NA,495.6,150.2,285.2,278.2,97.5925925925926,NA,NA
"23.13","86.72","PURULIA ","TUSUMA(CWC)     ",2003,NA,NA,NA,NA,NA,NA,266.8,216.7,84.8275862068965,NA,NA,NA
"23.13","86.72","PURULIA ","TUSUMA(CWC)     ",2004,NA,NA,NA,NA,NA,166.5,284,630.4,204.6,262.3375,NA,NA
"23.13","86.72","PURULIA ","TUSUMA(CWC)     ",2005,NA,NA,NA,NA,NA,180.571428571429,164.6,260.2,184.4,NA,NA,NA
"23.13","86.72","PURULIA ","TUSUMA(CWC)     ",2006,NA,NA,NA,NA,NA,231.51724137931,429.8,315,320.6,9.2,2.06896551724138,0
"23.13","86.72","PURULIA ","TUSUMA(CWC)     ",2007,0,58.2071428571429,46.0866666666667,29.4,16.12,168.107142857143,479.673333333333,422.6,472.6,16,8.2,0
"23.13","86.72","PURULIA ","TUSUMA(CWC)     ",2008,26,3.2,4.2,14,63.6,422.222222222222,404.8,213.4,326.2,21,0,NA
"23.13","86.72","PURULIA ","TUSUMA(CWC)     ",2009,11.8,0,18.4,3.8,104.4,60.6,206.666666666667,469.6,223.8,97.4,10,0
"23.13","86.72","PURULIA ","TUSUMA(CWC)     ",2010,0.2,47.2285714285714,1.2,10.8,97,104,97.8,276.6,150.4,86.6,10.8,43.4
"23.13","86.72","PURULIA ","TUSUMA(CWC)     ",2011,0,0,40.2,60.2,71.4,597.3,313,379.8,382.2,17.05,0,0
"23.13","86.72","PURULIA ","TUSUMA(CWC)     ",2012,56.4,30.6,16,89,27.6,166.6,219.4,235.5,263.6,88.8,27.6,23.2
"23.13","86.72","PURULIA ","TUSUMA(CWC)     ",2013,2.4,14.5,8.2,130.2,368.8,232.4,249.2,358.8,176.8,474.620689655172,0,0
"23.13","86.72","PURULIA ","TUSUMA(CWC)     ",2014,0.2,32.5214285714286,11.6,0.6,83.6,106.2,255.8,184.2,226.2,60,0,0
"23.13","86.72","PURULIA ","TUSUMA(CWC)     ",2015,35.5466666666666,0.446153846153846,4.8,109.714285714286,110.646153846154,152.6,586.106666666667,208.6,69.8,10.6,0,0
"23.13","86.72","PURULIA ","TUSUMA(CWC)     ",2016,2.2,20.8,2.8,0,88.4,82.4,344.8,615.6,417.8,50.84,0,0
"23.13","86.72","PURULIA ","TUSUMA(CWC)     ",2017,0,0,18.4,40.2,113.6,241.4,451,244.8,263.6,201.2,10.2,0.855172413793103
"23.13","86.72","PURULIA ","TUSUMA(CWC)     ",2018,0,1.03571428571429,22.6,119.357142857143,119.6,174.6,284.4,202,238,39.2,0,52.8068965517241
"23.13","86.72","PURULIA ","TUSUMA(CWC)     ",2019,0,31.0714285714286,17.9586206896552,101.4,95.6,112.2,191.8,458,210,227.6,0,59
"23.13","86.72","PURULIA ","TUSUMA(CWC)     ",2020,22,0,138.286956521739,117,158.513333333333,285.2,296.8,328.4,326.6,39.8,0.428571428571429,0.206666666666667
"23.13","87.2","BANKURA         ","ONDA            ",1901,51.1,89.175,0,26,53.4,64.6,272.5,162.9,296.1,36.8,84.6,0
"23.13","87.2","BANKURA         ","ONDA            ",1902,0,10.9785714285714,37.3,89.1,177.1,82.6,205.3,131.5,124.3,15.2,2,3.3
"23.13","87.2","BANKURA         ","ONDA            ",1903,2.5,18.4357142857143,29.3,23.3,81.8,117.1,131.2,292.1,175.6,170.1,0,0
"23.13","87.2","BANKURA         ","ONDA            ",1904,0,14.5,28.7,36.1,123.2,135.7,305.1,177.1,82.1,27.7,0,0
"23.13","87.2","BANKURA         ","ONDA            ",1905,19.1,52.5107142857143,30.3,55.4,46.2,116.4,432.5,150.7,185.6,9.2,0,4.3
"23.13","87.2","BANKURA         ","ONDA            ",1906,32.5,134.642857142857,59.7,0,18,131.7,352.9,160.1,100.8,80.4,1.5,0
"23.13","87.2","BANKURA         ","ONDA            ",1907,0,29.9321428571428,68.9,3,21,250.6,126.9,162.8,142.7,0,0,28.2
"23.13","87.2","BANKURA         ","ONDA            ",1908,25.6,3,0,0,65.3,331.5,291.9,216.4,130.4,28.7,0,0
"23.13","87.2","BANKURA         ","ONDA            ",1909,7.4,2.07142857142857,0,134.6,119.5,205.4,181.6,462.9,177,74.3,0,9.40000000000001
"23.13","87.2","BANKURA         ","ONDA            ",1910,4.1,0,10.6,21.3,68.7,160.7,153.2,153.4,233,43.5,0,0
"23.13","87.2","BANKURA         ","ONDA            ",1911,0,0,24.8,11.9,34.1,212.9,213.1,272.6,202.4,95.9,8.4,0
"23.13","87.2","BANKURA         ","ONDA            ",1912,5.1,13,29.2,NA,NA,NA,317.4,246.2,143.3,118.2,21.6,0
"23.13","87.2","BANKURA         ","ONDA            ",1913,0,189.639285714286,61,8.4,79.2,NA,243,119.6,NA,98.2,1.5,2.8
"23.13","87.2","BANKURA         ","ONDA            ",1914,0,13.1535714285714,27.7,5.4,112.3,113.2,259.6,177.1,37.9,21.6,0,0
"23.13","87.2","BANKURA         ","ONDA            ",1915,0,14.1892857142857,61.2,12.7,25.2,82.8,121.2,34.3,152.9,18.3,8.9,0
"23.13","87.2","BANKURA         ","ONDA            ",1916,0,0,0,47.7,NA,168.4,117,252.1,197.5,NA,NA,0
"23.13","87.2","BANKURA         ","ONDA            ",1917,0,NA,7.1,25.2,119.3,328.6,227,303.7,165,NA,NA,0
"23.13","87.2","BANKURA         ","ONDA            ",1918,0,0,5.6,19.5,70,249.5,89.3,389.8,NA,NA,0,NA
"23.13","87.2","BANKURA         ","ONDA            ",1919,NA,9.21785714285714,NA,6.9,163.9,264.7,265.4,260.5,256.9,NA,NA,0
"23.13","87.2","BANKURA         ","ONDA            ",1920,0,27.4,162.1,20.3,18,89.9,388.7,337.7,132.8,NA,0,0
"23.13","87.2","BANKURA         ","ONDA            ",1921,33,51.9928571428571,1.3,35.1,49,182.2,184.1,381.7,171.5,NA,0,0
"23.13","87.2","BANKURA         ","ONDA            ",1922,2,15.225,0,NA,0,NA,NA,NA,NA,NA,NA,0
"23.13","87.2","BANKURA         ","ONDA            ",1923,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23.13","87.2","BANKURA         ","ONDA            ",1924,0,NA,0,15,9.9,294.6,363.2,241.6,NA,NA,0,0
"23.13","87.2","BANKURA         ","ONDA            ",1925,NA,17.0892857142857,38.1,NA,81.3,127.7,343.7,156,129.7,NA,0,0
"23.13","87.2","BANKURA         ","ONDA            ",1926,NA,0,NA,NA,NA,NA,NA,NA,197.8,53.7,0,12.4
"23.13","87.2","BANKURA         ","ONDA            ",1927,36.3,33.35,3,7.1,101.6,222.8,232.2,155.7,142.7,86.8,0,0
"23.13","87.2","BANKURA         ","ONDA            ",1928,11.7,0,0,38.9,94.7,389.9,283.2,233.4,45.2,121.4,0,0
"23.13","87.2","BANKURA         ","ONDA            ",1929,62.7,25.7892857142857,45.3,5.8,95.6,132.4,428.6,302.2,116.9,166.6,0,49.2
"23.13","87.2","BANKURA         ","ONDA            ",1930,NA,0,NA,23.4,NA,107.1,388.4,198.8,221.8,70.1,113.8,0
"23.13","87.2","BANKURA         ","ONDA            ",1931,3.6,85.7571428571429,20.4,2.58620689655172,43,NA,320.8,287.7,NA,NA,NA,0
"23.13","87.2","BANKURA         ","ONDA            ",1932,NA,16.2,0,64.1,NA,88.1,203.1,155.1,NA,NA,65.3,NA
"23.13","87.2","BANKURA         ","ONDA            ",1933,36.3,24.65,NA,NA,NA,NA,379.6,NA,141.2,129,NA,NA
"23.13","87.2","BANKURA         ","ONDA            ",1934,NA,31.7964285714286,NA,NA,NA,148.9,210.8,306.9,93.2,71.6,0,10.2
"23.13","87.2","BANKURA         ","ONDA            ",1935,2.8,19.2642857142857,44.5,15.7,45.7,135.3,216.3,231.3,267.3,0,0,0
"23.13","87.2","BANKURA         ","ONDA            ",1936,12.7,11.7,6.4,6.4,82.1,356.9,465.9,358,136.4,NA,23.1,1.5
"23.13","87.2","BANKURA         ","ONDA            ",1937,0,73.1214285714286,0,39.4,138.7,306.6,301.1,198.4,285.9,98.1,0,0
"23.13","87.2","BANKURA         ","ONDA            ",1938,13.8,33.4535714285714,0,10.2,112.1,163.758620689655,194.2,186.6,127.6,74.3,0,0
"23.13","87.2","BANKURA         ","ONDA            ",1939,0,NA,8.9,11.4,79,107.9,229.9,342.1,224.3,NA,NA,NA
"23.13","87.2","BANKURA         ","ONDA            ",1940,0,4.8,47.9,NA,17,238.9,159.5,437,114.6,81.2,0,3.6
"23.13","87.2","BANKURA         ","ONDA            ",1941,56.5,0,0,28.7,119.2,230,451.6,279.3,250.5,224.1,28.7,0
"23.13","87.2","BANKURA         ","ONDA            ",1942,2.5,NA,NA,63.5,67.6,108.7,381.7,359.7,389,51.8,19.1,NA
"23.13","87.2","BANKURA         ","ONDA            ",1943,NA,43.7071428571429,0,58.5,16.5,205.6,424.6,424.7,205.6,115.6,0,0
"23.13","87.2","BANKURA         ","ONDA            ",1944,NA,9.9,2.5,NA,21.6,NA,477,312,47,NA,NA,NA
"23.13","87.2","BANKURA         ","ONDA            ",1945,NA,0,7.6,183.4,48,112.3,NA,91.5,87.9,NA,0,NA
"23.13","87.2","BANKURA         ","ONDA            ",1946,0,NA,0,75.6,NA,NA,NA,NA,NA,NA,NA,NA
"23.13","87.2","BANKURA         ","ONDA            ",1947,0,22.0607142857143,NA,NA,51.5,30.5,NA,175.8,212.5,NA,NA,NA
"23.13","87.2","BANKURA         ","ONDA            ",1948,3.8,19.3,41.6,62.8,129.6,242.6,229.1,NA,NA,NA,NA,NA
"23.13","87.2","BANKURA         ","ONDA            ",1949,8.6,0,6.4,124.7,90.8,70,122.64375,260.8,368.5,105.1,0,0
"23.13","87.2","BANKURA         ","ONDA            ",1950,0,0,0,0,6.6,NA,NA,NA,120.7,1.8,71.1,NA
"23.13","87.2","BANKURA         ","ONDA            ",1951,NA,NA,47.2233333333333,2.5,110.6,117.3,462.5,122.4,107.689655172414,NA,NA,0
"23.13","87.2","BANKURA         ","ONDA            ",1952,0,9.4,37,NA,NA,3.8,328.3,162.2,99.5,99.7,0,0
"23.13","87.2","BANKURA         ","ONDA            ",1953,0,5.28214285714286,0,NA,NA,160.8,116.7,287.8,326.8,59.1,NA,NA
"23.13","87.2","BANKURA         ","ONDA            ",1954,0,0,0,0,46.4,175.5,230.6,219.4,335.3,40.5,0,10.1
"23.13","87.2","BANKURA         ","ONDA            ",1955,0,0,14,14.8,8.7,116.8,409.9,114.4,91.3,75.1,35.6,NA
"23.13","87.2","BANKURA         ","ONDA            ",1956,47,55.4,111.7,30.7,72.1,313.4,144.7,126,229.1,46.4,0,0
"23.13","87.2","BANKURA         ","ONDA            ",1957,0,1.55357142857143,0,0,0,127.3,235.5,22.9,NA,NA,0,NA
"23.13","87.25","BANKURA         ","SALBUNDH/J.PURI ",1920,NA,NA,NA,NA,NA,NA,NA,344.1,NA,20.6,0,NA
"23.13","87.25","BANKURA         ","SALBUNDH/J.PURI ",1921,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"23.13","87.25","BANKURA         ","SALBUNDH/J.PURI ",1922,NA,23.2,0,NA,NA,NA,NA,NA,NA,NA,0,0
"23.13","87.25","BANKURA         ","SALBUNDH/J.PURI ",1923,0,NA,3.6,NA,65.5,202.5,374.2,NA,115.3,96.3,4.8,0
"23.13","87.25","BANKURA         ","SALBUNDH/J.PURI ",1924,0,0,0,24.2,3.3,296.7,249.3,409.8,133.9,96.8,51.4,0
"23.13","87.25","BANKURA         ","SALBUNDH/J.PURI ",1925,1.8,5.8,61.2,104.2,101.3,122,261.4,208.7,69.7,NA,0,0
"23.13","87.25","BANKURA         ","SALBUNDH/J.PURI ",1926,44.5,0,74.5,0,74,55.9,580.6,481.2,110.2,79.5,0,8.1
"23.13","87.25","BANKURA         ","SALBUNDH/J.PURI ",1927,61.7,NA,0,3.5,72.4,222.3,213.3,212.8,NA,159.5,0,0
"23.13","87.25","BANKURA         ","SALBUNDH/J.PURI ",1928,15.5,0,0,62.3,NA,NA,NA,NA,NA,191.4,0,0
"23.13","87.25","BANKURA         ","SALBUNDH/J.PURI ",1929,NA,10.2535714285714,NA,NA,NA,NA,NA,NA,158,199.5,NA,45.7
"23.13","87.25","BANKURA         ","SALBUNDH/J.PURI ",1930,0.8,0,20.3,3.8,20.8,139.6,508.7,233.5,107.5,50.8,77.4827586206897,5.6
"23.13","87.25","BANKURA         ","SALBUNDH/J.PURI ",1931,0,73.95,0,12.7,36.9,93.5,402.5,242,204.7,NA,12.5,NA
"23.13","87.25","BANKURA         ","SALBUNDH/J.PURI ",1932,0,NA,0,32.4,216.4,114,287.2,168.1,235,51.8,47.7,0
"23.13","87.25","BANKURA         ","SALBUNDH/J.PURI ",1933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"23.13","87.25","BANKURA         ","SALBUNDH/J.PURI ",1934,NA,NA,NA,NA,3.92666666666667,NA,NA,NA,NA,NA,NA,NA
"23.13","87.25","BANKURA         ","SALBUNDH/J.PURI ",1935,NA,NA,22.32,NA,NA,NA,NA,NA,NA,NA,0,NA
"23.13","87.25","BANKURA         ","SALBUNDH/J.PURI ",1936,NA,3,89,29,224.4,505.6,276.2,328.4,319.1,NA,NA,NA
"23.13","87.25","BANKURA         ","SALBUNDH/J.PURI ",1937,NA,149.971428571429,NA,NA,NA,173,346.1,98.5,NA,NA,NA,NA
"23.13","87.25","BANKURA         ","SALBUNDH/J.PURI ",1938,NA,23.925,0,36.3,NA,205.7,NA,NA,NA,NA,NA,NA
"23.13","87.25","BANKURA         ","SALBUNDH/J.PURI ",1942,2.5,26.5142857142857,10.4,74.2,68.6,83.7931034482758,358.9,236.5,NA,66.6,16.7,0
"23.13","87.25","BANKURA         ","SALBUNDH/J.PURI ",1943,45.4,15.225,5.5,56.9,15.5,190.1,342.2,241.2,155.9,61.5,0,0
"23.13","87.25","BANKURA         ","SALBUNDH/J.PURI ",1944,91.5,16.5,12.7,65.6,22.9,151.7,325.9,537.3,121.4,72.1,0,0
"23.13","87.25","BANKURA         ","SALBUNDH/J.PURI ",1945,14.7,8.18214285714285,7.6,37,70.7,120.4,142.3,214.2,137.9,159.6,0,0
"23.13","87.25","BANKURA         ","SALBUNDH/J.PURI ",1946,0,0,4.8,130.2,97.7,119,NA,378.3,156.6,105.296666666667,0,0
"23.13","87.25","BANKURA         ","SALBUNDH/J.PURI ",1947,0,4.24642857142857,97.4,20.8,83.1,67.7,NA,282.6,423,NA,NA,4.8
"23.13","87.25","BANKURA         ","SALBUNDH/J.PURI ",1948,2.8,21,37.8,73,138.7,198.7,245.2,287.2,136.2,NA,74.5,0
"23.13","87.25","BANKURA         ","SALBUNDH/J.PURI ",1949,7.9,1.03571428571429,63,127.8,188.4,113.8,219,200,190.3,NA,NA,0
"23.13","87.25","BANKURA         ","SALBUNDH/J.PURI ",1950,0,0,20.9,5.1,57.9,NA,335.2,NA,NA,NA,NA,NA
"23.13","87.25","BANKURA         ","SALBUNDH/J.PURI ",1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.87,39.3,0
"23.13","87.25","BANKURA         ","SALBUNDH/J.PURI ",1952,0,4.1,0,271.8,75.7,138.3,455.6,171.5,76,102.1,0,0
"23.13","87.25","BANKURA         ","SALBUNDH/J.PURI ",1953,3.8,31.4857142857143,0,0,49.6,211.2,475.9,343.103571428571,NA,NA,NA,NA
"23.13","87.25","BANKURA         ","SALBUNDH/J.PURI ",1956,4.8,70.3,80.5,25.9,59.2,272.6,136.2,335.3,NA,71.6,6.4,NA
"23.13","87.25","BANKURA         ","SALBUNDH/J.PURI ",1957,26.9,65.25,3.1,8.4,0,276.7,264,326.7,146.7,75.2,NA,NA
"23.13","87.25","BANKURA         ","SALBUNDH/J.PURI ",1960,0,0,51.3,0,64.3,179.2,278,320.9,187.4,102.2,0,3.8
"23.13","87.25","BANKURA         ","SALBUNDH/J.PURI ",1961,5.1,77.3678571428571,0,17.8,38.6,344,114,174.3,160.2,31.7,0,0
"23.13","87.25","BANKURA         ","SALBUNDH/J.PURI ",1962,4.3,26.3071428571429,1.3,52.8,50,86.3,245.9,119.9,283.6,143.8,0,0
"23.13","87.25","BANKURA         ","SALBUNDH/J.PURI ",1963,0,0,3.2,47.8,192.6,287.6,404.8,113.4,284.2,128.4,16,0
"23.13","87.25","BANKURA         ","SALBUNDH/J.PURI ",1964,0,0,30.8,87.6,146.8,159.4,396,262.6,360.4,151,0,0
"23.13","87.25","BANKURA         ","SALBUNDH/J.PURI ",1965,0,37.2857142857143,NA,NA,69,NA,355,299.6,NA,NA,NA,NA
"23.13","87.25","BANKURA         ","SALBUNDH/J.PURI ",1966,47,0,0,9,10.2,140,227.4,188.6,205,70.4,20,0
"23.13","87.25","BANKURA         ","SALBUNDH/J.PURI ",1967,25,4.14285714285714,99.7,55,148,168.6,346.2,431.2,205,2,0,0
"23.15","87.63","BANKURA         ","INDAS           ",1901,38.4,60.2785714285714,0.5,46.1,201.9,195.9,410.9,244.6,276.8,59,63.1,0
"23.15","87.63","BANKURA         ","INDAS           ",1902,0,2.38214285714286,23.4,119.5,133.9,132.1,154.8,214.9,166.4,12.4,25.9,1
"23.15","87.63","BANKURA         ","INDAS           ",1903,4.5,36.4571428571429,61.2,23.5,75.4,156.7,207.5,268.3,277,152.7,14.2,0
"23.15","87.63","BANKURA         ","INDAS           ",1904,0,5.3,40.6,3,171.7,305,340,199,96.4,4.1,0,0
"23.15","87.63","BANKURA         ","INDAS           ",1905,33.8,78.7142857142857,66.9,99.3,174.7,35.4,461.3,265.7,227.5,71.9,0,10.7
"23.15","87.63","BANKURA         ","INDAS           ",1906,27.5,157.325,49.8,0,88.2,99.8,246.3,286.2,107.7,81.6,1.6,0
"23.15","87.63","BANKURA         ","INDAS           ",1907,0,24.2357142857143,68.1,17.1,70.6,230.1,207.6,246.3,133.4,0,0,29.5
"23.15","87.63","BANKURA         ","INDAS           ",1908,26.4,0,0,7.1,112.7,302.5,553.2,255.6,170.3,29.5,0,0
"23.15","87.63","BANKURA         ","INDAS           ",1909,0,0,0,136.9,103.5,173.9,163.3,362.7,242.2,21.6,0,8.1
"23.15","87.63","BANKURA         ","INDAS           ",1910,11.4,0,0,76.1,77.9,166,271.7,255.5,113.2,62.2,0,0
"23.15","87.63","BANKURA         ","INDAS           ",1911,0,0,38.7,16.8,75.1,214.3,108.6,210.2,280.6,42.3,7.4,0
"23.15","87.63","BANKURA         ","INDAS           ",1912,2.5,7.4,40.0304347826087,NA,249.5,NA,364.9,305.4,59.2,116.7,99.8,0
"23.15","87.63","BANKURA         ","INDAS           ",1913,0,101.5,46.2,0,112.5,366.7,233.4,173.5,146.9,133.6,13.2,2.5
"23.15","87.63","BANKURA         ","INDAS           ",1914,0,33.1428571428571,93.2,34.2,294.6,250.2,339.8,231.3,136.034482758621,7.1,0,17.8
"23.15","87.63","BANKURA         ","INDAS           ",1915,1.8,13.1535714285714,56,15.2,184.6,142,174.8,86.3,251,77.2,25.1,0
"23.15","87.63","BANKURA         ","INDAS           ",1916,0,0,0,65,32.5,240.7,216.3,254.9,319.1,204.1,120.4,0
"23.15","87.63","BANKURA         ","INDAS           ",1917,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"23.15","87.63","BANKURA         ","INDAS           ",1918,0,0,NA,NA,133,413.6,283.6,489.8,168.4,13.7,0.5,1.5
"23.15","87.63","BANKURA         ","INDAS           ",1919,55.9,2.07142857142857,10.9,44.8,109.5,218.6,380.7,342.7,266.7,75.4,17.7,0
"23.15","87.63","BANKURA         ","INDAS           ",1920,0,25.9,182.8,36.1,123,122.6,256,342.2,202.5,37.8,0,0
"23.15","87.63","BANKURA         ","INDAS           ",1921,51.3,8.90714285714286,19.1,121,67,160.4,276.7,361.1,305.7,29.7,0,0
"23.15","87.63","BANKURA         ","INDAS           ",1922,4,16.0535714285714,0,1.3,29,790.4,238.9,430,174.3,52.6,1.5,1
"23.15","87.63","BANKURA         ","INDAS           ",1923,0,126.253571428571,0,0,110.7,106.2,427.3,408.2,63,NA,6.4,0
"23.15","87.63","BANKURA         ","INDAS           ",1924,2.1,4.1,0,65,78.9,363.2,258.8,333.7,330.8,54.2,62.4,0
"23.15","87.63","BANKURA         ","INDAS           ",1925,0,9.73571428571429,42.5,59.9,94.5,144.9,246.7,127.9,135.4,124.4,0.3,0
"23.15","87.63","BANKURA         ","INDAS           ",1926,27.9,2.07142857142857,75.4,13,66,115.6,NA,562.7,NA,NA,0,NA
"23.15","87.63","BANKURA         ","INDAS           ",1927,97.1,NA,NA,NA,NA,NA,175.4,228.4,118.6,NA,NA,0
"23.15","87.63","BANKURA         ","INDAS           ",1928,9.6,6.4,NA,31.4,220.6,323.7,318.7,260.1,12.9,136.2,0,0
"23.15","87.63","BANKURA         ","INDAS           ",1929,44,39.6678571428571,48.5,15.7,47.7,143.6,498.7,377.5,152.1,477.5,0,65.6
"23.15","87.63","BANKURA         ","INDAS           ",1930,0,14.1892857142857,7.09999999999999,21.1,75.7,182.4,442.2,336.9,136.2,37.4,104.7,0
"23.15","87.63","BANKURA         ","INDAS           ",1931,7.1,NA,NA,43.9,137.2,126.4,364.2,264.9,170.2,174,24.6,0
"23.15","87.63","BANKURA         ","INDAS           ",1932,0,32.5,4.3,34.1,243.1,142.5,308.7,223.8,218.2,65.8,90,0
"23.15","87.63","BANKURA         ","INDAS           ",1933,133.9,23.4071428571429,0,38.4,286.8,277.1,327.1,609.8,101.7,53.9,0,0
"23.15","87.63","BANKURA         ","INDAS           ",1934,0,20.5071428571429,0,49,29.2,120.3,289.5,192.6,130.7,64.1,4.3,24.1
"23.15","87.63","BANKURA         ","INDAS           ",1935,18.1,36.0428571428571,65.8233333333333,NA,86.8,196.8,237,325.8,134.2,0,0,0
"23.15","87.63","BANKURA         ","INDAS           ",1936,0,2,51,28.4,204.8,313.4,470.7,264.9,231.2,NA,39.4,0.5
"23.15","87.63","BANKURA         ","INDAS           ",1937,0,126.564285714286,0,4.6,149.6,282.3,223.8,213.1,246.3,93.3,0.800000000000001,0
"23.15","87.63","BANKURA         ","INDAS           ",1938,11.9,67.1142857142857,0,46.5,291.4,158,301.3,313.8,240.8,131.026666666667,30.5,0
"23.15","87.63","BANKURA         ","INDAS           ",1939,3,33.1428571428571,24.8,12.9,119.8,134.2,284.1,595.5,143.3,97,0,NA
"23.15","87.63","BANKURA         ","INDAS           ",1940,0,38.4,63.3,21.8,40.2,214,164.1,348.9,115.4,23.8,34.5,0
"23.15","87.63","BANKURA         ","INDAS           ",1941,20.6,0,0,65,92.7,362.5,339.6,321.4,104.8,243.2,102.1,0
"23.15","87.63","BANKURA         ","INDAS           ",1942,0,22.3714285714286,12.2,23.7,122.8,116.8,200.2,419.1,262,221.96,19,0
"23.15","87.63","BANKURA         ","INDAS           ",1943,32.4,8.18214285714286,11.5,112.9,118.7,264.2,383.4,314.3,243.4,94.9,0,0
"23.15","87.63","BANKURA         ","INDAS           ",1944,98.8,22.4,36.9,71.9,NA,100.8,258.5,624.4,155.1,31.1,0,0
"23.15","87.63","BANKURA         ","INDAS           ",1945,18.5,19.9892857142857,10.2,49.6,55.3,190.7,98.2,337.4,267.9,129.6,0,0
"23.15","87.63","BANKURA         ","INDAS           ",1946,0,0,27.4,131.8,96.3,222.6,294.4,465.7,255.8,66.1,36.8,0
"23.15","87.63","BANKURA         ","INDAS           ",1947,0,12.4285714285714,83.9,18.1034482758621,98.6,115.8,NA,263.1,296.9,67.4,0,26.97
"23.15","87.63","BANKURA         ","INDAS           ",1948,0,15.2,50,74.4,167.9,137.8,239.6,286.5,182.4,92.2,57.7,0
"23.15","87.63","BANKURA         ","INDAS           ",1949,8.9,2.07142857142857,77.5,139.7,136.5,191.3,262.7,238.1,129.4,63,0,0
"23.15","87.63","BANKURA         ","INDAS           ",1950,0,18.9535714285714,2,27.7,142.186666666667,223.3,290.9,541,109,87.7,75.5,0
"23.15","87.63","BANKURA         ","INDAS           ",1951,0,0,114.8,2.3,48.6,249.6,256.4,264.7,187.5,159.5,57.2,0
"23.15","87.63","BANKURA         ","INDAS           ",1952,0,5.8,28.1,164.7,81.5,210.6,367.3,162.5,174.7,66.3,0,0
"23.15","87.63","BANKURA         ","INDAS           ",1953,49,2.58928571428571,4.3,0,47.5,298.9,470.1,278.2,210.2,4.1,41.9,0
"23.15","87.63","BANKURA         ","INDAS           ",1954,12.7,2.58928571428572,0,20.3,143,170.1,308.6,178.6,372,25.4,0,9.9
"23.15","87.63","BANKURA         ","INDAS           ",1955,4.3,0,15.2,21.3,35.5,91.4,349.2,331.8,130.4,55.1,44,0
